CODIGO_CLIENTE,MATRICULA,DATA_VENDA,NUMERO_NOTA
2600586709,00235,2016-06-26,40575
8502682733,00236,2016-06-26,40576
3623344710,00236,2016-06-26,40577
9283760794,00235,2016-06-26,40578
94387575700,00235,2016-06-26,40579
9283760794,00235,2016-06-26,40580
9283760794,00236,2016-06-26,40581
8719655770,00235,2016-06-26,40582
492472718,00237,2016-06-26,40583
5648641702,00236,2016-06-26,40584
2600586709,00237,2016-06-26,40585
1471156710,00236,2016-06-26,40586
9283760794,00237,2016-06-26,40587
3623344710,00235,2016-06-27,40588
19290992743,00236,2016-06-27,40589
2600586709,00235,2016-06-27,40590
7771579779,00235,2016-06-27,40591
5576228758,00235,2016-06-27,40592
8719655770,00237,2016-06-27,40593
5648641702,00236,2016-06-27,40594
19290992743,00235,2016-06-27,40595
19290992743,00236,2016-06-27,40596
5648641702,00236,2016-06-27,40597
5648641702,00237,2016-06-27,40598
3623344710,00236,2016-06-27,40599
492472718,00237,2016-06-27,40600
8719655770,00237,2016-06-27,40601
8719655770,00235,2016-06-27,40602
2600586709,00237,2016-06-27,40603
7771579779,00236,2016-06-27,40604
5576228758,00235,2016-06-27,40605
8502682733,00236,2016-06-27,40606
5840119709,00237,2016-06-27,40607
3623344710,00236,2016-06-27,40608
1471156710,00235,2016-06-27,40609
8719655770,00237,2016-06-27,40610
7771579779,00236,2016-06-27,40611
7771579779,00235,2016-06-27,40612
5576228758,00236,2016-06-27,40613
94387575700,00235,2016-06-27,40614
492472718,00236,2016-06-27,40615
2600586709,00237,2016-06-27,40616
7771579779,00236,2016-06-27,40617
3623344710,00237,2016-06-27,40618
8719655770,00235,2016-06-27,40619
9283760794,00237,2016-06-27,40620
7771579779,00236,2016-06-27,40621
5576228758,00235,2016-06-27,40622
5840119709,00235,2016-06-27,40623
9283760794,00237,2016-06-27,40624
19290992743,00235,2016-06-27,40625
19290992743,00235,2016-06-27,40626
3623344710,00236,2016-06-27,40627
19290992743,00237,2016-06-27,40628
50534475787,00237,2016-06-27,40629
94387575700,00235,2016-06-27,40630
492472718,00237,2016-06-27,40631
1471156710,00235,2016-06-27,40632
492472718,00235,2016-06-27,40633
7771579779,00236,2016-06-27,40634
50534475787,00237,2016-06-27,40635
94387575700,00236,2016-06-27,40636
1471156710,00235,2016-06-27,40637
3623344710,00237,2016-06-27,40638
9283760794,00235,2016-06-27,40639
492472718,00235,2016-06-27,40640
94387575700,00235,2016-06-27,40641
3623344710,00235,2016-06-27,40642
5576228758,00237,2016-06-27,40643
5648641702,00236,2016-06-27,40644
1471156710,00237,2016-06-27,40645
492472718,00235,2016-06-27,40646
9283760794,00236,2016-06-27,40647
1471156710,00237,2016-06-27,40648
5840119709,00235,2016-06-27,40649
5576228758,00237,2016-06-27,40650
8502682733,00235,2016-06-27,40651
5576228758,00235,2016-06-27,40652
492472718,00237,2016-06-27,40653
3623344710,00237,2016-06-27,40654
5840119709,00236,2016-06-27,40655
5648641702,00236,2016-06-27,40656
19290992743,00237,2016-06-27,40657
19290992743,00235,2016-06-27,40658
7771579779,00237,2016-06-27,40659
5576228758,00237,2016-06-27,40660
5576228758,00235,2016-06-27,40661
7771579779,00235,2016-06-27,40662
5576228758,00235,2016-06-27,40663
19290992743,00236,2016-06-27,40664
3623344710,00236,2016-06-27,40665
5648641702,00235,2016-06-27,40666
5840119709,00236,2016-06-27,40667
7771579779,00236,2016-06-27,40668
94387575700,00237,2016-06-27,40669
2600586709,00235,2016-06-28,40670
1471156710,00236,2016-06-28,40671
8502682733,00236,2016-06-28,40672
3623344710,00236,2016-06-28,40673
1471156710,00235,2016-06-28,40674
2600586709,00235,2016-06-28,40675
7771579779,00235,2016-06-28,40676
8502682733,00237,2016-06-28,40677
5648641702,00237,2016-06-28,40678
7771579779,00235,2016-06-28,40679
5648641702,00235,2016-06-28,40680
7771579779,00237,2016-06-28,40681
5648641702,00237,2016-06-28,40682
8502682733,00235,2016-06-28,40683
1471156710,00235,2016-06-28,40684
492472718,00236,2016-06-28,40685
492472718,00235,2016-06-28,40686
94387575700,00236,2016-06-28,40687
50534475787,00237,2016-06-28,40688
492472718,00237,2016-06-28,40689
5576228758,00237,2016-06-28,40690
492472718,00236,2016-06-28,40691
7771579779,00236,2016-06-28,40692
8502682733,00237,2016-06-28,40693
9283760794,00237,2016-06-28,40694
5840119709,00235,2016-06-28,40695
3623344710,00236,2016-06-28,40696
8502682733,00235,2016-06-28,40697
5576228758,00237,2016-06-28,40698
50534475787,00236,2016-06-28,40699
94387575700,00237,2016-06-28,40700
9283760794,00237,2016-06-28,40701
8502682733,00235,2016-06-28,40702
8719655770,00235,2016-06-28,40703
2600586709,00236,2016-06-28,40704
9283760794,00235,2016-06-28,40705
8719655770,00237,2016-06-28,40706
2600586709,00235,2016-06-28,40707
1471156710,00237,2016-06-28,40708
94387575700,00235,2016-06-28,40709
7771579779,00237,2016-06-28,40710
5576228758,00235,2016-06-28,40711
8502682733,00235,2016-06-28,40712
19290992743,00236,2016-06-28,40713
8719655770,00235,2016-06-28,40714
5840119709,00237,2016-06-28,40715
5840119709,00237,2016-06-28,40716
7771579779,00236,2016-06-28,40717
5840119709,00237,2016-06-28,40718
1471156710,00236,2016-06-28,40719
7771579779,00237,2016-06-28,40720
8719655770,00237,2016-06-28,40721
3623344710,00235,2016-06-28,40722
7771579779,00235,2016-06-28,40723
19290992743,00236,2016-06-28,40724
94387575700,00236,2016-06-28,40725
3623344710,00235,2016-06-28,40726
8502682733,00237,2016-06-28,40727
50534475787,00235,2016-06-28,40728
5840119709,00237,2016-06-28,40729
5648641702,00235,2016-06-28,40730
5840119709,00236,2016-06-28,40731
9283760794,00236,2016-06-28,40732
19290992743,00235,2016-06-28,40733
2600586709,00237,2016-06-28,40734
50534475787,00236,2016-06-28,40735
5648641702,00235,2016-06-28,40736
19290992743,00236,2016-06-28,40737
8719655770,00236,2016-06-28,40738
5840119709,00236,2016-06-28,40739
7771579779,00235,2016-06-28,40740
5576228758,00237,2016-06-28,40741
19290992743,00236,2016-06-28,40742
9283760794,00235,2016-06-28,40743
3623344710,00235,2016-06-28,40744
1471156710,00237,2016-06-28,40745
5840119709,00237,2016-06-28,40746
8719655770,00235,2016-06-28,40747
19290992743,00237,2016-06-28,40748
8502682733,00235,2016-06-28,40749
8502682733,00235,2016-06-28,40750
8719655770,00235,2016-06-29,40751
492472718,00237,2016-06-29,40752
5648641702,00235,2016-06-29,40753
8502682733,00235,2016-06-29,40754
50534475787,00237,2016-06-29,40755
5576228758,00235,2016-06-29,40756
492472718,00236,2016-06-29,40757
50534475787,00236,2016-06-29,40758
19290992743,00237,2016-06-29,40759
492472718,00235,2016-06-29,40760
3623344710,00236,2016-06-29,40761
1471156710,00235,2016-06-29,40762
8719655770,00236,2016-06-29,40763
7771579779,00236,2016-06-29,40764
5840119709,00237,2016-06-29,40765
3623344710,00235,2016-06-29,40766
5576228758,00235,2016-06-29,40767
3623344710,00236,2016-06-29,40768
50534475787,00237,2016-06-29,40769
5840119709,00237,2016-06-29,40770
8502682733,00236,2016-06-29,40771
7771579779,00236,2016-06-29,40772
94387575700,00236,2016-06-29,40773
94387575700,00235,2016-06-29,40774
94387575700,00236,2016-06-29,40775
1471156710,00235,2016-06-29,40776
8502682733,00236,2016-06-29,40777
9283760794,00236,2016-06-29,40778
50534475787,00236,2016-06-29,40779
50534475787,00236,2016-06-29,40780
7771579779,00236,2016-06-29,40781
5840119709,00236,2016-06-29,40782
1471156710,00237,2016-06-29,40783
5576228758,00235,2016-06-29,40784
8502682733,00236,2016-06-29,40785
5576228758,00235,2016-06-29,40786
5576228758,00236,2016-06-29,40787
3623344710,00237,2016-06-29,40788
3623344710,00235,2016-06-29,40789
2600586709,00235,2016-06-29,40790
5576228758,00236,2016-06-29,40791
8719655770,00237,2016-06-29,40792
9283760794,00235,2016-06-29,40793
5576228758,00235,2016-06-29,40794
492472718,00236,2016-06-29,40795
5840119709,00236,2016-06-29,40796
492472718,00236,2016-06-29,40797
5840119709,00235,2016-06-29,40798
9283760794,00237,2016-06-29,40799
5576228758,00235,2016-06-29,40800
2600586709,00237,2016-06-29,40801
2600586709,00235,2016-06-29,40802
1471156710,00236,2016-06-29,40803
7771579779,00236,2016-06-29,40804
3623344710,00236,2016-06-29,40805
50534475787,00237,2016-06-29,40806
2600586709,00236,2016-06-29,40807
9283760794,00235,2016-06-29,40808
50534475787,00237,2016-06-29,40809
8719655770,00235,2016-06-29,40810
5840119709,00235,2016-06-29,40811
50534475787,00235,2016-06-29,40812
50534475787,00235,2016-06-29,40813
94387575700,00237,2016-06-29,40814
50534475787,00237,2016-06-29,40815
3623344710,00235,2016-06-29,40816
2600586709,00236,2016-06-29,40817
8502682733,00235,2016-06-30,40818
8719655770,00236,2016-06-30,40819
5840119709,00235,2016-06-30,40820
94387575700,00236,2016-06-30,40821
5648641702,00235,2016-06-30,40822
492472718,00236,2016-06-30,40823
5576228758,00235,2016-06-30,40824
5576228758,00236,2016-06-30,40825
8719655770,00236,2016-06-30,40826
5840119709,00236,2016-06-30,40827
2600586709,00236,2016-06-30,40828
492472718,00237,2016-06-30,40829
94387575700,00235,2016-06-30,40830
5840119709,00235,2016-06-30,40831
1471156710,00237,2016-06-30,40832
5840119709,00235,2016-06-30,40833
9283760794,00235,2016-06-30,40834
8502682733,00237,2016-06-30,40835
5840119709,00237,2016-06-30,40836
94387575700,00235,2016-06-30,40837
5648641702,00235,2016-06-30,40838
5840119709,00236,2016-06-30,40839
3623344710,00235,2016-06-30,40840
3623344710,00237,2016-06-30,40841
5840119709,00236,2016-06-30,40842
5840119709,00235,2016-06-30,40843
3623344710,00237,2016-06-30,40844
3623344710,00235,2016-06-30,40845
8502682733,00235,2016-06-30,40846
50534475787,00237,2016-06-30,40847
9283760794,00237,2016-06-30,40848
8502682733,00236,2016-06-30,40849
19290992743,00237,2016-06-30,40850
8719655770,00237,2016-06-30,40851
5648641702,00237,2016-06-30,40852
8719655770,00236,2016-06-30,40853
94387575700,00237,2016-06-30,40854
94387575700,00235,2016-06-30,40855
50534475787,00235,2016-06-30,40856
2600586709,00235,2016-06-30,40857
50534475787,00236,2016-06-30,40858
9283760794,00237,2016-06-30,40859
2600586709,00237,2016-06-30,40860
5648641702,00235,2016-06-30,40861
5576228758,00235,2016-06-30,40862
5648641702,00235,2016-06-30,40863
7771579779,00237,2016-06-30,40864
5840119709,00237,2016-06-30,40865
8502682733,00235,2016-06-30,40866
8502682733,00235,2016-06-30,40867
5648641702,00235,2016-06-30,40868
8502682733,00237,2016-06-30,40869
94387575700,00235,2016-06-30,40870
2600586709,00235,2016-06-30,40871
2600586709,00237,2016-06-30,40872
7771579779,00235,2016-06-30,40873
50534475787,00235,2016-06-30,40874
94387575700,00235,2016-06-30,40875
50534475787,00235,2016-06-30,40876
94387575700,00235,2016-06-30,40877
1471156710,00236,2016-06-30,40878
3623344710,00235,2016-06-30,40879
19290992743,00236,2016-06-30,40880
5576228758,00237,2016-06-30,40881
3623344710,00235,2016-06-30,40882
7771579779,00236,2016-06-30,40883
3623344710,00236,2016-06-30,40884
5576228758,00237,2016-06-30,40885
3623344710,00237,2016-07-01,40886
7771579779,00236,2016-07-01,40887
5648641702,00236,2016-07-01,40888
19290992743,00236,2016-07-01,40889
1471156710,00235,2016-07-01,40890
94387575700,00236,2016-07-01,40891
50534475787,00237,2016-07-01,40892
2600586709,00236,2016-07-01,40893
3623344710,00237,2016-07-01,40894
7771579779,00235,2016-07-01,40895
50534475787,00236,2016-07-01,40896
50534475787,00237,2016-07-01,40897
8719655770,00237,2016-07-01,40898
7771579779,00235,2016-07-01,40899
7771579779,00235,2016-07-01,40900
5840119709,00236,2016-07-01,40901
50534475787,00237,2016-07-01,40902
94387575700,00235,2016-07-01,40903
50534475787,00237,2016-07-01,40904
94387575700,00235,2016-07-01,40905
5840119709,00237,2016-07-01,40906
492472718,00235,2016-07-01,40907
94387575700,00236,2016-07-01,40908
2600586709,00237,2016-07-01,40909
19290992743,00237,2016-07-01,40910
50534475787,00236,2016-07-01,40911
50534475787,00236,2016-07-01,40912
19290992743,00236,2016-07-01,40913
3623344710,00235,2016-07-01,40914
7771579779,00236,2016-07-01,40915
19290992743,00235,2016-07-01,40916
5576228758,00237,2016-07-01,40917
1471156710,00236,2016-07-01,40918
1471156710,00235,2016-07-01,40919
94387575700,00236,2016-07-01,40920
50534475787,00235,2016-07-01,40921
2600586709,00235,2016-07-01,40922
8502682733,00236,2016-07-01,40923
5576228758,00236,2016-07-01,40924
5840119709,00237,2016-07-01,40925
5576228758,00235,2016-07-01,40926
7771579779,00236,2016-07-01,40927
94387575700,00235,2016-07-01,40928
5840119709,00236,2016-07-01,40929
19290992743,00236,2016-07-01,40930
8502682733,00235,2016-07-01,40931
19290992743,00236,2016-07-01,40932
9283760794,00236,2016-07-01,40933
5576228758,00237,2016-07-01,40934
1471156710,00236,2016-07-01,40935
5840119709,00237,2016-07-01,40936
50534475787,00235,2016-07-01,40937
7771579779,00235,2016-07-01,40938
5576228758,00236,2016-07-01,40939
9283760794,00235,2016-07-01,40940
94387575700,00235,2016-07-01,40941
2600586709,00236,2016-07-01,40942
9283760794,00235,2016-07-01,40943
94387575700,00235,2016-07-01,40944
1471156710,00235,2016-07-01,40945
5648641702,00237,2016-07-01,40946
19290992743,00235,2016-07-01,40947
19290992743,00237,2016-07-01,40948
3623344710,00235,2016-07-01,40949
5840119709,00235,2016-07-01,40950
2600586709,00236,2016-07-01,40951
5840119709,00236,2016-07-01,40952
7771579779,00236,2016-07-01,40953
1471156710,00235,2016-07-01,40954
5648641702,00237,2016-07-01,40955
3623344710,00237,2016-07-01,40956
5840119709,00236,2016-07-01,40957
3623344710,00237,2016-07-01,40958
8719655770,00236,2016-07-01,40959
50534475787,00235,2016-07-01,40960
8502682733,00235,2016-07-02,40961
2600586709,00236,2016-07-02,40962
50534475787,00236,2016-07-02,40963
5576228758,00235,2016-07-02,40964
8719655770,00236,2016-07-02,40965
492472718,00236,2016-07-02,40966
3623344710,00236,2016-07-02,40967
7771579779,00236,2016-07-02,40968
5576228758,00236,2016-07-02,40969
8502682733,00235,2016-07-02,40970
5840119709,00235,2016-07-02,40971
5648641702,00237,2016-07-02,40972
5840119709,00236,2016-07-02,40973
1471156710,00235,2016-07-02,40974
8719655770,00235,2016-07-02,40975
8502682733,00237,2016-07-02,40976
9283760794,00235,2016-07-02,40977
2600586709,00237,2016-07-02,40978
5576228758,00237,2016-07-02,40979
9283760794,00235,2016-07-02,40980
50534475787,00236,2016-07-02,40981
7771579779,00237,2016-07-02,40982
19290992743,00237,2016-07-02,40983
2600586709,00237,2016-07-02,40984
8502682733,00235,2016-07-02,40985
5576228758,00236,2016-07-02,40986
94387575700,00237,2016-07-02,40987
8502682733,00235,2016-07-02,40988
5840119709,00235,2016-07-02,40989
8502682733,00237,2016-07-02,40990
7771579779,00237,2016-07-02,40991
8719655770,00235,2016-07-02,40992
1471156710,00235,2016-07-02,40993
5840119709,00237,2016-07-02,40994
9283760794,00237,2016-07-02,40995
50534475787,00235,2016-07-02,40996
8502682733,00237,2016-07-02,40997
3623344710,00236,2016-07-02,40998
94387575700,00236,2016-07-02,40999
50534475787,00236,2016-07-02,41000
8502682733,00235,2016-07-02,41001
5840119709,00236,2016-07-02,41002
2600586709,00236,2016-07-02,41003
1471156710,00235,2016-07-02,41004
9283760794,00236,2016-07-02,41005
9283760794,00236,2016-07-02,41006
50534475787,00237,2016-07-02,41007
50534475787,00235,2016-07-02,41008
50534475787,00236,2016-07-02,41009
8719655770,00237,2016-07-02,41010
9283760794,00237,2016-07-02,41011
8719655770,00236,2016-07-02,41012
5576228758,00237,2016-07-02,41013
492472718,00236,2016-07-02,41014
94387575700,00236,2016-07-02,41015
19290992743,00235,2016-07-02,41016
5648641702,00236,2016-07-02,41017
50534475787,00236,2016-07-02,41018
19290992743,00235,2016-07-02,41019
7771579779,00236,2016-07-02,41020
7771579779,00236,2016-07-02,41021
5840119709,00237,2016-07-02,41022
5840119709,00237,2016-07-02,41023
5576228758,00236,2016-07-02,41024
94387575700,00235,2016-07-02,41025
9283760794,00235,2016-07-02,41026
7771579779,00236,2016-07-03,41027
3623344710,00236,2016-07-03,41028
492472718,00235,2016-07-03,41029
1471156710,00235,2016-07-03,41030
5648641702,00235,2016-07-03,41031
2600586709,00236,2016-07-03,41032
50534475787,00236,2016-07-03,41033
5840119709,00236,2016-07-03,41034
5576228758,00237,2016-07-03,41035
19290992743,00235,2016-07-03,41036
8719655770,00236,2016-07-03,41037
3623344710,00236,2016-07-03,41038
9283760794,00235,2016-07-03,41039
2600586709,00237,2016-07-03,41040
50534475787,00237,2016-07-03,41041
5648641702,00235,2016-07-03,41042
5576228758,00235,2016-07-03,41043
492472718,00236,2016-07-03,41044
3623344710,00235,2016-07-03,41045
9283760794,00235,2016-07-03,41046
5648641702,00237,2016-07-03,41047
5576228758,00235,2016-07-03,41048
19290992743,00235,2016-07-03,41049
5576228758,00235,2016-07-03,41050
5840119709,00235,2016-07-03,41051
50534475787,00235,2016-07-03,41052
1471156710,00236,2016-07-03,41053
8502682733,00235,2016-07-03,41054
492472718,00237,2016-07-03,41055
492472718,00235,2016-07-03,41056
50534475787,00235,2016-07-03,41057
8719655770,00237,2016-07-03,41058
50534475787,00235,2016-07-03,41059
8719655770,00235,2016-07-03,41060
5576228758,00236,2016-07-03,41061
5576228758,00236,2016-07-03,41062
7771579779,00235,2016-07-03,41063
2600586709,00235,2016-07-03,41064
94387575700,00235,2016-07-03,41065
8502682733,00237,2016-07-03,41066
8502682733,00237,2016-07-03,41067
8502682733,00235,2016-07-03,41068
3623344710,00235,2016-07-03,41069
3623344710,00235,2016-07-03,41070
9283760794,00237,2016-07-03,41071
1471156710,00237,2016-07-03,41072
94387575700,00235,2016-07-03,41073
19290992743,00235,2016-07-03,41074
2600586709,00236,2016-07-03,41075
50534475787,00236,2016-07-03,41076
5576228758,00237,2016-07-03,41077
1471156710,00235,2016-07-03,41078
8719655770,00235,2016-07-03,41079
8719655770,00237,2016-07-03,41080
7771579779,00235,2016-07-03,41081
5576228758,00235,2016-07-03,41082
5576228758,00236,2016-07-03,41083
3623344710,00237,2016-07-03,41084
5648641702,00237,2016-07-03,41085
5576228758,00235,2016-07-03,41086
2600586709,00235,2016-07-03,41087
5840119709,00237,2016-07-03,41088
8502682733,00237,2016-07-03,41089
5648641702,00237,2016-07-03,41090
2600586709,00236,2016-07-03,41091
5648641702,00236,2016-07-03,41092
5648641702,00237,2016-07-03,41093
9283760794,00236,2016-07-03,41094
5648641702,00237,2016-07-03,41095
492472718,00237,2016-07-03,41096
9283760794,00236,2016-07-03,41097
8502682733,00237,2016-07-03,41098
2600586709,00236,2016-07-03,41099
5840119709,00235,2016-07-03,41100
94387575700,00235,2016-07-03,41101
19290992743,00236,2016-07-03,41102
5840119709,00236,2016-07-03,41103
94387575700,00236,2016-07-03,41104
9283760794,00237,2016-07-03,41105
3623344710,00235,2016-07-03,41106
492472718,00235,2016-07-04,41107
1471156710,00237,2016-07-04,41108
19290992743,00237,2016-07-04,41109
5576228758,00237,2016-07-04,41110
94387575700,00235,2016-07-04,41111
9283760794,00235,2016-07-04,41112
5648641702,00237,2016-07-04,41113
3623344710,00235,2016-07-04,41114
1471156710,00236,2016-07-04,41115
8719655770,00235,2016-07-04,41116
1471156710,00235,2016-07-04,41117
3623344710,00236,2016-07-04,41118
1471156710,00235,2016-07-04,41119
3623344710,00237,2016-07-04,41120
8502682733,00237,2016-07-04,41121
3623344710,00235,2016-07-04,41122
50534475787,00237,2016-07-04,41123
19290992743,00236,2016-07-04,41124
8719655770,00237,2016-07-04,41125
19290992743,00235,2016-07-04,41126
5648641702,00235,2016-07-04,41127
5840119709,00235,2016-07-04,41128
5576228758,00237,2016-07-04,41129
5840119709,00237,2016-07-04,41130
3623344710,00235,2016-07-04,41131
50534475787,00236,2016-07-04,41132
19290992743,00237,2016-07-04,41133
5576228758,00237,2016-07-04,41134
8502682733,00235,2016-07-04,41135
5840119709,00237,2016-07-04,41136
8502682733,00235,2016-07-04,41137
5648641702,00235,2016-07-04,41138
3623344710,00235,2016-07-04,41139
94387575700,00237,2016-07-04,41140
3623344710,00237,2016-07-04,41141
1471156710,00235,2016-07-04,41142
1471156710,00236,2016-07-04,41143
9283760794,00235,2016-07-04,41144
94387575700,00235,2016-07-04,41145
492472718,00236,2016-07-04,41146
2600586709,00235,2016-07-04,41147
8719655770,00235,2016-07-04,41148
7771579779,00237,2016-07-04,41149
5840119709,00235,2016-07-04,41150
2600586709,00236,2016-07-04,41151
9283760794,00235,2016-07-04,41152
19290992743,00235,2016-07-04,41153
9283760794,00235,2016-07-04,41154
3623344710,00235,2016-07-04,41155
50534475787,00236,2016-07-04,41156
8502682733,00236,2016-07-04,41157
94387575700,00235,2016-07-04,41158
2600586709,00235,2016-07-04,41159
19290992743,00237,2016-07-04,41160
8719655770,00237,2016-07-04,41161
8502682733,00237,2016-07-04,41162
1471156710,00235,2016-07-04,41163
8502682733,00237,2016-07-04,41164
5648641702,00237,2016-07-04,41165
1471156710,00235,2016-07-04,41166
7771579779,00236,2016-07-04,41167
3623344710,00235,2016-07-04,41168
19290992743,00235,2016-07-04,41169
9283760794,00237,2016-07-04,41170
5576228758,00237,2016-07-04,41171
19290992743,00236,2016-07-04,41172
50534475787,00235,2016-07-04,41173
19290992743,00237,2016-07-04,41174
8719655770,00237,2016-07-04,41175
19290992743,00236,2016-07-04,41176
2600586709,00235,2016-07-05,41177
492472718,00237,2016-07-05,41178
19290992743,00237,2016-07-05,41179
9283760794,00235,2016-07-05,41180
8502682733,00236,2016-07-05,41181
5648641702,00237,2016-07-05,41182
1471156710,00237,2016-07-05,41183
8719655770,00235,2016-07-05,41184
1471156710,00236,2016-07-05,41185
8502682733,00236,2016-07-05,41186
94387575700,00235,2016-07-05,41187
8719655770,00235,2016-07-05,41188
8502682733,00235,2016-07-05,41189
492472718,00236,2016-07-05,41190
5840119709,00237,2016-07-05,41191
8502682733,00236,2016-07-05,41192
5648641702,00235,2016-07-05,41193
7771579779,00236,2016-07-05,41194
3623344710,00235,2016-07-05,41195
8719655770,00235,2016-07-05,41196
94387575700,00235,2016-07-05,41197
1471156710,00237,2016-07-05,41198
19290992743,00237,2016-07-05,41199
8502682733,00237,2016-07-05,41200
7771579779,00237,2016-07-05,41201
8502682733,00235,2016-07-05,41202
5840119709,00235,2016-07-05,41203
492472718,00235,2016-07-05,41204
8719655770,00236,2016-07-05,41205
5648641702,00235,2016-07-05,41206
5840119709,00236,2016-07-05,41207
19290992743,00235,2016-07-05,41208
50534475787,00236,2016-07-05,41209
492472718,00235,2016-07-05,41210
1471156710,00236,2016-07-05,41211
8502682733,00235,2016-07-05,41212
8719655770,00236,2016-07-05,41213
8502682733,00236,2016-07-05,41214
5648641702,00236,2016-07-05,41215
3623344710,00235,2016-07-05,41216
5840119709,00236,2016-07-05,41217
50534475787,00237,2016-07-05,41218
8719655770,00237,2016-07-05,41219
50534475787,00236,2016-07-05,41220
5840119709,00235,2016-07-05,41221
5576228758,00236,2016-07-05,41222
5648641702,00235,2016-07-05,41223
8719655770,00235,2016-07-05,41224
2600586709,00236,2016-07-05,41225
2600586709,00237,2016-07-05,41226
7771579779,00235,2016-07-05,41227
2600586709,00237,2016-07-05,41228
8719655770,00235,2016-07-05,41229
5648641702,00235,2016-07-05,41230
7771579779,00236,2016-07-05,41231
19290992743,00237,2016-07-05,41232
8719655770,00235,2016-07-05,41233
3623344710,00236,2016-07-05,41234
2600586709,00236,2016-07-05,41235
1471156710,00237,2016-07-05,41236
2600586709,00237,2016-07-05,41237
5648641702,00236,2016-07-05,41238
5648641702,00237,2016-07-05,41239
3623344710,00237,2016-07-05,41240
8719655770,00236,2016-07-05,41241
5840119709,00237,2016-07-05,41242
8719655770,00237,2016-07-05,41243
94387575700,00236,2016-07-05,41244
8719655770,00235,2016-07-05,41245
1471156710,00235,2016-07-05,41246
5648641702,00237,2016-07-06,41247
5648641702,00235,2016-07-06,41248
3623344710,00236,2016-07-06,41249
8502682733,00237,2016-07-06,41250
9283760794,00237,2016-07-06,41251
3623344710,00236,2016-07-06,41252
94387575700,00236,2016-07-06,41253
2600586709,00237,2016-07-06,41254
94387575700,00235,2016-07-06,41255
19290992743,00237,2016-07-06,41256
492472718,00235,2016-07-06,41257
7771579779,00235,2016-07-06,41258
50534475787,00237,2016-07-06,41259
50534475787,00237,2016-07-06,41260
9283760794,00236,2016-07-06,41261
50534475787,00237,2016-07-06,41262
50534475787,00237,2016-07-06,41263
50534475787,00235,2016-07-06,41264
492472718,00236,2016-07-06,41265
5576228758,00236,2016-07-06,41266
9283760794,00237,2016-07-06,41267
5840119709,00237,2016-07-06,41268
9283760794,00235,2016-07-06,41269
19290992743,00235,2016-07-06,41270
8502682733,00236,2016-07-06,41271
8719655770,00237,2016-07-06,41272
9283760794,00236,2016-07-06,41273
94387575700,00235,2016-07-06,41274
5576228758,00237,2016-07-06,41275
1471156710,00237,2016-07-06,41276
492472718,00236,2016-07-06,41277
7771579779,00235,2016-07-06,41278
94387575700,00235,2016-07-06,41279
19290992743,00235,2016-07-06,41280
7771579779,00236,2016-07-06,41281
9283760794,00236,2016-07-06,41282
19290992743,00235,2016-07-06,41283
492472718,00236,2016-07-06,41284
3623344710,00237,2016-07-06,41285
50534475787,00235,2016-07-06,41286
8502682733,00235,2016-07-06,41287
492472718,00237,2016-07-06,41288
94387575700,00236,2016-07-06,41289
9283760794,00235,2016-07-06,41290
5840119709,00235,2016-07-06,41291
8719655770,00236,2016-07-06,41292
94387575700,00236,2016-07-06,41293
9283760794,00237,2016-07-06,41294
94387575700,00237,2016-07-06,41295
492472718,00236,2016-07-06,41296
5648641702,00236,2016-07-06,41297
492472718,00235,2016-07-06,41298
9283760794,00236,2016-07-06,41299
492472718,00236,2016-07-06,41300
492472718,00236,2016-07-06,41301
8502682733,00235,2016-07-06,41302
9283760794,00236,2016-07-06,41303
9283760794,00237,2016-07-06,41304
492472718,00237,2016-07-06,41305
492472718,00237,2016-07-06,41306
50534475787,00237,2016-07-06,41307
2600586709,00237,2016-07-06,41308
2600586709,00236,2016-07-06,41309
8502682733,00236,2016-07-07,41310
19290992743,00235,2016-07-07,41311
19290992743,00236,2016-07-07,41312
19290992743,00235,2016-07-07,41313
492472718,00237,2016-07-07,41314
3623344710,00235,2016-07-07,41315
1471156710,00237,2016-07-07,41316
8502682733,00236,2016-07-07,41317
50534475787,00235,2016-07-07,41318
5648641702,00236,2016-07-07,41319
5840119709,00236,2016-07-07,41320
2600586709,00235,2016-07-07,41321
19290992743,00235,2016-07-07,41322
5840119709,00237,2016-07-07,41323
3623344710,00236,2016-07-07,41324
9283760794,00235,2016-07-07,41325
8502682733,00237,2016-07-07,41326
50534475787,00237,2016-07-07,41327
5648641702,00235,2016-07-07,41328
5840119709,00236,2016-07-07,41329
1471156710,00236,2016-07-07,41330
94387575700,00237,2016-07-07,41331
8502682733,00237,2016-07-07,41332
7771579779,00235,2016-07-07,41333
19290992743,00235,2016-07-07,41334
7771579779,00235,2016-07-07,41335
50534475787,00235,2016-07-07,41336
2600586709,00236,2016-07-07,41337
2600586709,00237,2016-07-07,41338
19290992743,00236,2016-07-07,41339
94387575700,00237,2016-07-07,41340
8502682733,00236,2016-07-07,41341
19290992743,00237,2016-07-07,41342
5648641702,00235,2016-07-07,41343
8719655770,00236,2016-07-07,41344
5576228758,00237,2016-07-07,41345
1471156710,00236,2016-07-07,41346
7771579779,00237,2016-07-07,41347
1471156710,00236,2016-07-07,41348
50534475787,00236,2016-07-07,41349
9283760794,00237,2016-07-07,41350
5840119709,00235,2016-07-07,41351
8719655770,00236,2016-07-07,41352
